Clean_Symbol,GSM2048265,GSM2048266,GSM2048267,GSM2048268,GSM2048269,GSM2048270,GSM2048271,GSM2048272,GSM2048273,GSM2048274,GSM2048275,GSM2048276,GSM2048277,GSM2048278,GSM2048279,GSM2048280,GSM2048281,GSM2048282,GSM2048283,GSM2048284,GSM2048285,GSM2048286,GSM2048287
VPS4B,9.229059119634158,8.691394578538086,9.862017376869884,10.24293589533958,10.415319248140376,9.71046207397916,10.196110284690779,10.242459601165267,10.666312781304846,10.396497752357233,10.035761355073644,10.313790025443685,10.712097051087547,10.344184927105662,10.6778077155729,9.957392293055246,10.228217442293435,10.21006248324023,9.132628249074578,9.800738153741438,9.7323370447384,10.65284497300198,10.409284851719779
VPS51,8.998872453994275,8.733015321685963,8.679480099505446,8.811214117513238,8.605479518061669,7.857980995127572,8.260684356379658,8.37851162325373,8.759222426384506,9.555547771647065,9.150762744355418,7.581953750848818,8.571752643503546,9.566054038171092,7.671717965129234,7.717676423066396,9.535858558616573,9.51904647493452,8.245077275359671,8.283551423174307,8.413627929024173,7.530601414516833,9.127220550488074
VPS52,8.468827655230951,8.62168560672668,7.969242604434498,8.225448468610738,7.96289600533726,8.882948672716632,8.634811050171718,9.009548726972257,8.687200694651894,8.832890014164741,8.623149900220454,8.668884984266247,8.963474123974885,8.64745842645492,8.39360496863922,8.727920454563199,8.360188670062712,8.294161218694752,8.466382408813557,8.346956889378884,8.674192268145683,9.19303246844282,8.72246602447109
VPS53,2.02872513609195,3.3422691242888662,3.012625160780788,2.666711866862596,3.7058825925034915,3.64919169279462,1.923998453277475,2.9740667889202,4.897549030397817,3.0539485308323058,1.5777127158735986,4.088560251423258,2.0945169121950085,1.903677461028802,2.02000783942394,4.725564334880098,1.9615745902361543,4.2964714186082515,4.967449884871675,3.8344424921331237,2.7962285186340403,3.3619157832476603,2.724780687306618
VPS54,8.480992103697908,7.649615459063409,8.64169052255661,8.929850162148504,8.669948004116053,8.239359850277467,8.340295210430478,7.869131119644294,8.481799431665753,8.56947590177766,8.608809242675523,7.796364138139627,8.37242979233409,8.157852169141737,7.538382960032119,8.570994128743228,8.324180546618742,8.286326727090547,7.795715006501729,8.106955457122828,8.558037984776995,8.7714894695006,8.683345561676575
VPS72,8.129283016944967,8.017921907997263,7.254556251909489,7.178913784669567,7.096978636370538,8.010108453474288,7.4379600883344725,8.067703244373158,7.562242424221073,7.230741002626909,7.912889336229962,7.445428759238323,8.054197294388812,7.77082904603249,7.699051844016849,7.404290064444837,7.547665748353421,7.023477151830433,7.058532970201611,7.363696744838992,7.0650121504369485,6.671010241278451,8.262094845370179
VPS8,7.017921907997263,7.006746832440585,6.659639187015652,6.303780748177103,6.230741002626909,6.457791260256042,6.236492618381302,5.655351828612554,6.321928094887363,6.972692654004264,6.738767836800192,6.332707933640605,6.687900522480746,6.417852514885898,5.842978831788326,6.181897643108388,6.662490363913776,6.749534267669262,6.712870867689905,6.232660756790275,6.965784284662087,6.633721812641012,7.47735352663456
VPS9D1,3.765534746362977,5.520422248526446,4.949534933017012,4.71699089440494,3.807354922057604,2.655351828612554,3.84799690655495,5.044394119358453,5.017921907997263,5.236492618381302,5.325530331567558,2.7441610955704103,5.0574502721839,5.501439145158873,3.7548875021634687,5.354028938054387,5.277984747299765,5.3110671022555955,6.257387842692652,4.694880192799191,5.19377174339668,4.5109619192773796,5.958842675243241
VRK1,6.369815424283912,6.242221395098369,6.962317654942308,6.820178962415188,6.131342539123261,6.149747119504682,6.25171909260596,6.303780748177103,6.145677455195635,6.586464525886388,6.816343705284859,6.623515741490549,6.888743248898259,6.149747119504682,6.894817763307944,6.700439718141092,6.758889432720965,6.131342539123261,6.837943241891027,7.140574177709902,6.906890595608519,6.444600813711502,7.613973587380225
VRK2,7.511752653767379,7.224966365000275,7.626439136697315,7.736063627871814,6.514122260170708,7.347842793638155,7.4561490346479955,7.1649069266756875,6.984133594540979,7.058532970201611,8.15025502130218,7.7114949066500875,7.522777669524576,7.546122758857796,7.77544567410286,7.3264294871223035,7.445428759238323,7.359310316890443,7.8189016758856384,7.346956889378885,7.907491593343054,7.517275693209582,7.84987419379562
VRK3,5.981938661558171,6.052937103545557,5.5630685927112,5.559270871509168,5.72814057271627,5.655315766663837,5.997480022429252,6.229040791153085,5.762636912160282,5.720813829010095,6.456991122905347,6.6444491276109074,6.706061284475759,5.624574530261708,6.29551873010331,6.233376709053638,5.567802953200213,5.658215683530226,6.838628391727657,5.5478907448098695,5.838574080547187,5.959370775764088,6.732224218845109
VRTN,3.5109619192773796,3.4724877714627436,2.560714954474479,5.285402218862249,2.321928094887362,5.24031432933371,2.4059923596758366,3.1210154009613658,3.807354922057604,3.8579809951275723,2.4059923596758366,4.035623909730721,2.4059923596758366,4.357552004618084,2.035623909730721,3.776103988073164,3.9354597478052895,2.035623909730721,2.807354922057604,1.84799690655495,2.608809242675524,3.6667565918848033,2.9818526532897405
VSIG4,7.143638309922037,7.093813673402728,9.993646060016596,10.925925264972856,10.746598293958888,10.265966594642203,10.685099172006606,10.398529943505935,8.184379486212944,11.491752905695176,10.235535606710462,11.507497350976731,7.8929980930550725,11.419328202204774,11.59530410949451,10.80783788642329,11.332484173261577,10.815223165390943,11.541193437271032,11.053043436940035,11.666268392736903,9.95898763329821,11.95499597005058
VSNL1,3.948287299453127,4.161054210248679,2.925874520708029,3.9169194217791454,3.918151441754886,4.66944617058766,3.118246309190651,3.8038131104227437,3.818855834738412,3.346046187713786,2.941566007828641,3.9025494740586177,5.085650958777397,5.428352818195439,3.969054663109619,4.385084160051715,4.395353442891956,5.735385353275445,3.598903215418831,6.718406513427613,3.691290399554803,3.9140682420970534,4.8969154356970535
VSTM4,5.321928094887363,6.380244590478185,6.922435740233148,6.350497247084133,5.9354597478052895,5.3957483281790335,6.537606691495291,6.373300196608388,6.242221395098369,6.153805336079036,5.930737337562887,5.520422248526446,5.904484097901423,5.3957483281790335,3.5360529002402097,5.368069876532083,6.405992359675837,5.736063627871814,4.807354922057604,6.88508622529017,6.083213368248981,5.894817763307944,5.442943495848728
VSX1,2.4594316186372973,3.292781749227846,1.6780719051126378,2.169925001442312,3.2479275134435857,2.070389327891398,1.5360529002402097,2.9068905956085187,4.321928094887363,1.1375035237499351,1.070389327891398,2.2016338611696504,1.8875252707415875,0.765534746362977,1.6780719051126378,3.765534746362977,2.035623909730721,1.0,4.285402218862249,1.84799690655495,1.722466024471091,2.608809242675524,2.4329594072761065
VTCN1,2.4329594072761065,4.169925001442312,3.1210154009613658,4.405992359675837,4.649615459063409,4.954196310386875,3.944858445807539,5.259272487037594,2.84799690655495,3.4594316186372973,4.026800059343715,4.517275693209582,3.9068905956085187,2.5109619192773796,2.584962500721156,4.590961241342599,3.137503523749935,3.9726926540042644,4.542258049766918,3.6667565918848033,4.270528942380718,2.84799690655495,3.8875252707415875
VTI1B,8.76983784362944,8.880195728943098,8.046578366620329,7.768184324776926,7.7528823662730915,7.066089190457772,8.016251155012748,7.7608862427849115,7.881419908092401,8.078951341394822,8.739105506793749,7.59916899321943,8.471268764173582,8.616181231331876,8.145167939018386,8.081616583314652,8.625708843064466,8.414896604211503,8.712527000439824,9.349391818295938,8.845490050944376,7.695576306222052,8.325979979394445
VWA1,4.921245888585589,4.292781749227846,5.1001366712854495,6.0,3.169925001442312,6.752213367865143,4.949534933017012,3.1043366598147357,4.285402218862249,5.28909670241999,5.5109619192773796,3.2479275134435857,3.2479275134435857,5.632268215499513,2.560714954474479,5.2630344058337934,5.221103725367875,4.517275693209582,6.565292520581023,5.137503523749935,5.339850002884624,5.5668151540108965,4.153805336079036
VWA5A,6.494564180433206,7.271732233596413,8.522913952283574,8.678298198782208,8.418622148377638,7.472302961400473,8.601319244090899,8.193520794333566,8.308167877425095,9.27088620888166,8.943221994537598,8.227251504890784,7.420815095650708,8.490986959519056,8.011388598843457,7.950071130179909,8.281395481936382,8.670835416659806,8.006846273906518,7.795078304878086,9.376224478664945,9.20481943902048,9.726524929397364
VWA7,2.5109619192773796,3.5109619192773796,3.7441610955704103,2.8278190246173196,3.0531113364595623,2.321928094887362,1.84799690655495,2.5360529002402097,3.1043366598147357,1.3785116232537298,1.5360529002402097,2.263034405833794,1.2016338611696504,1.584962500721156,1.3785116232537298,2.292781749227846,1.2016338611696504,1.632268215499513,2.169925001442312,1.765534746362977,1.2630344058337937,2.0,1.722466024471091
VWA8,7.916726728437423,7.735024363005662,7.25793921978777,6.511962056450351,6.472827990907395,6.48906920753498,6.725959702125098,6.341806562517113,6.540541964343817,6.019522918327081,5.989842992934951,6.21313237735105,6.351950705565166,6.229122554241693,6.50145935718726,6.646099694853033,7.127970516871858,6.619468048914686,6.835376249667242,6.368018068615916,6.355859294818542,6.93254957488402,6.629962824176885
VWA9,7.076815597050831,6.891176124754544,6.381975478557301,6.554588851677638,6.232660756790275,6.563768278452033,6.493455200926176,6.303780748177103,6.050936965225225,6.9818526532897405,6.020146573111776,5.842978831788326,7.241268177329375,7.035623909730721,6.60733031374961,6.777419715515831,6.9920886090139955,6.5668151540108965,7.548436624696042,7.176921111644362,7.721782768459794,6.856736756119109,7.721099188707185
VWF,8.904484097901424,8.642412772905056,9.071730496567412,8.223519086790732,8.62935662007961,7.980139577639157,9.070389327891398,8.3151495622563,8.696967526234287,9.480386311104128,9.494655612900209,7.91169158187234,6.701826258412055,7.2686589550276715,7.738767836800192,7.867896463992655,8.955940451289479,8.565673329621346,9.000563442710106,2.070389327891398,9.168170659996877,8.903580625348638,9.547858506058416
WAC,6.9197451059015105,6.9322014211132315,7.101453326560248,6.841800531909881,6.896492729842329,7.258002647324607,7.099503714705749,7.371272616933027,6.636134095595682,6.927893651145123,7.801896469182709,7.171938455316562,6.981910441995595,7.017570514581566,6.977363067231798,6.867684928850865,7.090771816330707,6.626923742493702,7.172163559865259,7.50266709581705,6.900259883815469,6.660422833822861,5.354197093878336
WAPAL,6.2984311772480615,7.049425984880517,6.673894356477542,6.458805387365296,5.972667714609418,7.042393180219778,6.345792697579237,6.636554307551088,6.692114546119584,6.248356101227042,6.959719383952212,6.75121588869472,6.951073933318651,6.384329179102398,7.008671491627869,6.720274745505179,6.894736429781425,6.384886171975986,6.047317096299365,6.172536331744886,6.570053676060689,6.934136927296776,6.47539614790325
WARS,7.156261401835602,7.593061957117266,7.590337270671215,7.697376365916263,7.323180911198522,5.329895398796611,6.321479367357404,5.590914666033439,6.233612988812261,7.295828664974469,8.265850791942,7.716693939273545,7.314391353388784,8.184698479025636,8.500337832390674,5.753500866382062,8.086179373855588,7.875201713665492,8.316969579253689,7.4411495728404,8.735644108030229,7.640168810583624,8.300517214003264
WARS2,5.768184324776926,5.095924419998536,6.053111336459563,6.38543103719352,5.626439136697315,6.529820946528695,4.169925001442312,5.24412594328373,5.733354340613827,5.37851162325373,5.354028938054387,5.596935142387232,4.817623257511431,5.197708157955851,4.9818526532897405,5.94251450533924,5.4822029262959555,5.446256229889564,6.390598905552461,5.520422248526446,5.507794640198696,5.714245517666122,5.501439145158873
WAS,5.290929813116746,3.656622925893781,5.81677009653623,5.328552019669999,6.170069701708447,5.615490555823251,5.728664786607855,6.811586384008963,6.010517739755682,5.9030210260209905,5.730995475292786,7.682776593373573,6.369168596451796,5.0052780391871075,7.098690906628416,6.927418611601814,6.5100637347511165,5.565606952543136,7.298866256074259,5.7223004068557515,5.665091511413767,5.541656554325378,5.945483605273586
WASF1,5.517275693209582,6.181897643108388,6.4212232992251375,5.412781525338476,6.696272083925863,6.774787059601174,6.338067797542616,5.84799690655495,6.9954845188775066,6.426264754702098,6.563768278452033,6.279842693520348,7.342519189660609,5.791814071161826,6.581953750848818,6.571373435973201,7.035623909730721,6.791814071161826,5.307428525192248,6.7374163659370625,6.116863757690899,6.514122260170708,6.672425341971495
WASF2,7.180903709179382,7.245077275359671,7.970393537914677,7.8697480514650655,8.276124405274238,7.8869158958472525,7.944272817611599,8.037272390246269,8.034523875334392,8.597680143715891,7.813139850890455,7.612499945739441,8.408117407991838,8.270528942380718,7.83035674741922,7.948951200441422,8.037272390246269,8.033973543441055,8.206526015877428,8.18883607303053,8.199672344836364,7.933100474931368,7.627169060841846
WASF3,8.322829497628895,7.122051447713891,8.247927513443585,8.230741002626909,8.334496768390418,8.684397983637572,8.793115555274348,8.568336182133747,9.488643539853785,8.151270288790165,7.329123596291566,7.360188670062712,7.940166750482817,7.390598905552461,8.02403150151675,7.643134661857265,7.614709844115208,7.290018846932618,6.157852169141737,7.359310316890443,7.128252152277391,8.618385502258606,7.703903573444664
WASL,5.255797270768706,5.268851873953823,5.227910182542459,5.917176266190064,4.82185595652834,4.989926933581872,4.903371467501291,4.541606684124491,4.698559204521291,3.709263651050805,3.771206418534136,4.759031487826261,4.773225391116981,4.2117680766947405,4.526990084093826,4.971022629958023,4.5281562820498396,3.964185161509485,5.282189084282532,4.863747534512715,5.302193216941825,5.104513415115283,3.011183906514227
WBP11,7.777038383568632,7.783337426733209,7.442600323853462,6.729510851931152,6.152643286976941,6.058249959919436,7.226551703762959,7.290453134243053,6.931841485600355,7.630297158713994,7.470431381478369,5.4709382937772775,7.485886723596687,7.215004087489551,6.799542643102581,5.561239300170113,7.771384150642299,7.443548653499725,7.023610958979518,7.509547749378297,7.350565223379586,7.176463106529628,7.256705276529992
WBP1L,8.851749041416058,9.062585866511256,9.723148957047579,9.889656058192164,9.708049251702217,9.759888183221834,9.768845959753389,9.995060467032719,9.5909612413426,9.786433004019274,9.938256382438814,8.961449694398196,9.836681593327116,10.115693952197011,9.177419537989236,9.82304872916275,9.7147606739083,10.068912600879312,10.294620748891626,8.413627929024173,10.385646735039611,10.432541900388259,9.016808287686555
WBP2,6.442943495848728,5.581953750848818,5.296457407371244,6.135452784185173,5.984133594540979,7.222070355247179,5.765534746362977,5.364572432295856,6.08533966935737,6.348728154231077,7.107478646626618,7.219168520462161,6.689299160535892,6.881419908092401,5.719731056749852,6.5109619192773796,6.281698250098829,6.309248960816616,6.548436624696042,6.439623137557117,5.949534933017012,6.044394119358453,5.554588851677638
WBP4,8.229028250412007,8.661667911712257,7.337199927619461,7.339628107281585,7.158268712078724,6.653023720531326,7.044257723712395,6.948970130895499,7.576458603766717,6.715423215362069,6.755340505434844,6.984856522502196,7.452292322533624,6.793156101413533,6.714984269488251,6.941431645894163,7.037726864817164,6.992860590123058,6.644255948257481,7.1441371204576605,7.214607761801186,6.903874393034838,6.532267394649867
WBP5,9.138015753487569,8.175923742063755,9.977136791891992,10.2635039567056,10.392210075404114,10.115433866557062,10.143765840975458,9.953905415126108,9.514319551800538,9.966217028266058,10.85447883417163,8.932510053379895,10.593204354063287,10.51204906750144,9.7719845887782,9.637168247394603,10.261154672615572,10.814742667454482,8.972979786066292,10.974199460191953,10.047123912114026,9.603997170085494,9.524933432399344
WBSCR16,6.303780748177103,7.463524373271181,5.177917792195843,5.897240425574799,6.1147834472498515,4.812498225333564,6.006746832440585,6.004501392234941,5.325530331567558,6.4886435398537845,6.661065479806948,6.013462259806563,6.624978179569036,6.472487771462744,5.894817763307944,5.825276830054866,6.655351828612554,6.063934305754099,6.6865005271832185,6.6293566200796095,6.943686951597095,6.8189016758856384,7.970393537914677
WBSCR22,7.504620392403552,8.02735313393009,7.532161084983212,7.435461914479276,6.668175868970137,7.451211111832329,7.356672044212097,7.810571634741147,6.936637939002571,6.766860143829545,7.859224161978204,7.331812683819207,6.997744026059632,7.546122758857796,6.912889336229962,7.324630615267186,7.084276910531492,7.076815597050831,8.29232163280204,7.759555343206311,7.5584207132686645,7.413627929024172,7.642412772905056
WDFY3,6.425182094768341,6.488451388053388,7.074868770007899,7.234502811465844,6.973565721997666,6.993051939448968,6.913216464137496,6.619204506205805,6.661344338744321,7.274218433051092,6.152205116842318,6.94416304076931,7.241780430753167,6.759146237110335,6.9903882399563875,7.259931895464064,6.743303430006516,6.873601293153929,6.631847750901418,7.110951191128703,7.417264749834754,7.073767589379215,7.3534896250263655
WDHD1,3.277217478594276,4.056234484493058,4.384323087606339,4.677221904024891,3.9104552352326096,3.660241940399832,4.30168257623419,4.637579890435069,4.913006873961241,3.980929794310645,4.410032537873862,5.180156673481256,4.7103167231496945,3.1141108357483067,3.783758688543718,4.555424795091106,4.995414012439228,3.9817353500350947,4.4948285294575525,5.1088643202754405,4.486477206212432,4.562592255047687,4.548537801256968
WDR1,6.741454172145331,6.632689203610037,7.055673748964167,6.820146213579924,6.427147263063382,6.675522557174222,6.869131865378154,7.289099290630239,6.217499347015448,6.67629743757271,6.8498508058475895,6.925007087241288,6.751009664791512,7.06904337890887,5.695185552978937,7.267172878211541,7.227616016895484,6.672741624537816,7.58353614981434,7.072337680558959,7.0027881236089256,6.970850187309604,7.258753508872925
WDR11,8.541096615349524,7.714932351785683,9.232900546542492,9.360408174824016,9.683345561676575,9.676309727000683,9.258566033889933,9.200162973999701,9.703903573444663,9.709945380232497,9.03342300153745,9.951576139074799,9.58665216912537,9.144913113434239,9.752882366273091,9.422905742612183,9.827342704234116,9.702865289815186,8.852997587613316,9.002533761089955,9.624247145836197,9.561478891501007,9.988400663729436
WDR12,7.98584193700334,8.43837603039902,7.921245888585589,7.73674015545321,8.0,8.002815015607053,7.836050355058069,7.013462259806563,7.843607046490561,7.525129251203973,7.78135971352466,7.423746229114772,7.916476644437717,7.8820316083521,7.914684105328389,7.678776174123884,8.10800164646591,7.960581211353474,8.13903966768306,8.035073997377621,7.922435740233148,7.997179480937621,9.152284842306582
WDR13,7.756222712847288,7.812498225333564,7.620586410451877,7.6865005271832185,7.082149041353872,7.3416300093299105,8.394462694610317,7.701826258412055,7.748863714535698,7.750874439656846,7.630813152299126,7.205548911173033,7.83035674741922,7.742140985498147,6.922435740233148,7.403438163008279,8.102238193930738,7.793115555274348,8.214319120800766,7.740118042833128,7.978424465440858,8.451211111832329,9.290940402403677
WDR18,5.255500733148386,3.070389327891398,3.2016338611696504,2.035623909730721,4.584962500721156,3.3362833878644325,2.4329594072761065,4.224966365000275,4.37851162325373,4.596935142387232,4.035623909730721,3.232660756790275,3.8379432418910273,5.266786540694901,1.632268215499513,2.0,5.040015678847879,5.008988783227255,2.9818526532897405,5.145677455195635,5.112700132749362,1.9634741239748859,5.937815168803419
WDR19,6.682292371430833,7.016808287686554,7.883865154509794,8.453270634010623,8.423326047069894,8.101713100188494,7.92837032301897,7.5445781173388395,7.735386782895341,7.941341105485299,7.396604781181859,7.587214952452535,7.862947248020921,7.692092375427572,7.03342300153745,7.616181231331876,7.493455200926176,7.538382960032119,7.044394119358453,7.330916878114617,8.143638309922036,7.7950655826596185,8.473705749619416
WDR25,4.837943241891027,5.339850002884624,3.169925001442312,3.37851162325373,5.074676686294496,4.321928094887363,3.678071905112638,3.035623909730721,2.232660756790275,4.683696454306515,5.752213367865143,4.177917792195843,3.523561956057013,5.663913842115978,2.292781749227846,3.035623909730721,2.321928094887362,4.797012977836145,4.392317422778761,2.4594316186372973,5.274261661257048,4.620586410451877,5.368069876532083
WDR26,9.493455200926176,9.494655612900209,9.741804025309557,9.931180720768001,9.636987061203987,9.09169983413681,9.312656098606336,9.639521599510834,9.318090837568423,10.011786331206608,9.994494870616228,9.316960287364898,9.521011464397771,10.327328082629952,9.947929099767507,9.869748051465065,10.358870939685618,10.184875342908283,9.787412873905861,10.298979000997974,10.32901144213122,9.094077685671905,9.336729697238724
WDR3,8.375039431346925,8.129283016944967,8.908092340818271,8.456559766335008,8.831307243802051,8.807032855968336,9.4241662888181,8.523169866085611,8.5713734359732,8.72075727733199,8.277519886641358,8.952741247186488,9.099084760891863,8.817623257511432,9.39059890555246,8.441284271927039,9.117123585704368,8.473299871141316,8.118941072723507,8.065012150436948,8.45409362036545,8.610655774401929,8.368069876532083
WDR37,8.400025517914024,8.445842553889342,8.011786331206608,7.472487771462744,7.736063627871814,6.699051844016849,7.311975314461157,7.094869432718697,7.332707933640605,8.343407822297815,7.520422248526446,6.608809242675524,7.997744026059632,7.428778891337586,8.06339508128851,6.947198584262056,8.16591193893569,7.352264173258321,8.40896655165431,8.852373449580268,8.6077001881372,8.743488039789185,8.89087223954207
WDR4,4.802193216941825,4.91169158187234,4.329123596291566,2.5109619192773796,4.5668151540108965,4.277984747299765,3.3074285251922473,3.560714954474479,3.722466024471091,4.776103988073165,5.213347281733441,5.60584986719498,5.189824558880018,4.749534267669262,5.040015678847879,5.442943495848728,4.498250867527825,4.504620392403552,4.459431618637297,4.485426827170242,4.797012977836145,4.802193216941825,3.700439718141092
WDR41,6.92837032301897,7.622783966156123,7.532940288372874,8.260213886771416,7.329123596291566,7.195741293246449,7.741466986401147,7.2620948453701795,8.192292814470767,8.065012150436948,7.175923742063755,8.12670447284319,8.580070090781133,5.462706750670158,8.104336659814736,7.237448995639321,8.721099188707186,8.53838296003212,7.938991438775543,9.177917792195844,8.775116404435588,8.429197488479907,7.651051691178929
WDR43,7.2259304111710545,6.891176124754544,7.156841524588401,6.4950555283680185,7.2268938135713885,7.861086905995394,8.34385193344212,8.03342300153745,7.491853096329675,7.38543103719352,7.138527801422274,8.047123912114026,7.35843142862635,7.405992359675837,8.266318057157454,6.998872453994275,7.684397983637571,7.3264294871223035,7.38543103719352,6.652486494918165,6.719731056749852,6.452858964713811,6.095924419998536
WDR44,7.282625134191674,7.301953395126096,7.583458910130768,7.587214952452535,8.177917792195844,7.986410935252045,7.187846909439575,7.173926931999809,7.666756591884804,7.493455200926176,7.794415866350106,8.450798854352486,7.741466986401147,7.598424760527719,8.429615964201735,6.941341105485299,7.63734941083314,7.848622940429338,6.91528186586766,7.199672344836364,7.383704292474052,7.7528823662730915,8.562242424221072
WDR45,7.754476896282596,7.276497817999631,6.9907533166053,6.918913982566073,6.854541906275172,6.9043182176132945,7.094689525915289,7.255935613284592,6.9953245636098496,7.572886484724549,8.20391402713972,7.095380725273685,7.112335498480737,7.640457501715764,6.662352572167944,6.9961062793662645,7.303680762782156,7.741935908308477,6.738008539535873,6.915461085103876,7.626013360574774,6.815210926868351,8.19500451804733
WDR45B,9.158609688214478,8.806710717965235,9.303324126859511,9.475936042446387,9.62461270900574,9.093549612810632,9.568906154502084,9.980568037289157,9.19770815795585,9.987548258953744,9.76171743197705,8.399171093819822,9.969386521342283,8.883559725263202,8.48944659862258,9.665691217036963,9.217957697864113,9.893301530860564,9.409390936137703,9.285864547031847,9.628992257142734,9.79603960882977,10.540999786929682
WDR46,4.705977901682522,4.986410935252045,5.608809242675524,6.234577959784565,5.60584986719498,3.4854268271702415,5.095924419998536,4.614709844115208,4.560714954474479,5.066089190457772,5.703211467391146,5.4329594072761065,5.213347281733441,5.153805336079036,4.8875252707415875,4.392317422778761,5.643856189774724,5.185866545311334,6.221103725367875,5.84799690655495,6.04220656012069,5.004501392234941,6.7615512324444795
WDR47,9.2747275727873,9.223760400672852,8.06339508128851,8.15835722604901,7.9847032668251385,7.971543553950772,7.694880192799191,8.15279185163912,7.38543103719352,8.10013667128545,7.985272714253447,7.857359009758642,8.025693273680773,8.368942914404952,7.834154981401319,7.974414589805527,7.948951200441422,8.381975478557301,7.943686951597095,8.148730779173189,8.673485757337788,8.147204924942228,8.194264382992005
WDR48,5.944085546063626,5.452069450522324,6.542353968481894,6.501409172960164,6.633342880962617,6.488662894287308,6.9311542071175065,6.352798365986715,6.4759866700591155,6.880370799720033,6.937105215246502,6.4830851548324855,6.652671423667434,6.482575164602788,6.41578354818256,6.4233701962056005,6.342493799709976,6.5291527490615024,6.2878118289132034,6.4360745743296075,6.283524576338884,6.605104705635604,6.901100217767316
WDR52,4.371558862611963,4.638073837180719,5.475733430966398,5.121015400961366,4.504620392403552,5.620586410451877,5.655351828612554,1.5360529002402097,4.661065479806948,4.53605290024021,5.259272487037594,5.074676686294496,4.412781525338476,3.711494906650088,3.689299160535892,5.177917792195843,4.19377174339668,4.0,4.608809242675524,4.812498225333564,5.563768278452033,5.321928094887363,5.590961241342599
WDR55,4.1560103550333345,4.985383696843841,4.546378570459926,6.162157790978213,4.934673537895913,5.304386143961759,5.641109847836294,5.670217154808942,5.590352420097778,4.22097409525168,4.743879829300694,5.187617482055168,4.518361553002762,4.363415608516247,5.517447615360853,4.900344813175719,5.2356750316892615,5.132690316723091,5.721782606589138,5.205856115496538,5.7010876794279195,4.259739501153618,6.128458148335421
WDR59,3.3919246923796664,3.6699615296439485,3.2526966447339376,4.274737316206066,3.991088953664431,4.006109156606262,4.021863719796192,4.13704938337796,4.397495670115998,3.2629300328877604,3.561883706028407,3.5708136736064584,3.4755110460388914,3.439866623832979,3.5664752780046665,4.654840397800805,4.134395585322374,4.065910499457139,4.535993820120552,3.595571322701969,4.402606553705315,3.983517052842153,4.285099441109245
WDR5B,6.575917361118149,7.044394119358453,6.730639955916791,6.642412772905056,6.754887502163468,6.82273014794452,6.656782364218995,6.802193216941825,6.574404309022579,6.776103988073165,7.165911938935689,6.710117632043446,6.469234793667656,7.025693273680773,6.512542955096859,6.388878338811989,6.307428525192248,6.518849828707692,6.590961241342599,6.700439718141092,6.7615512324444795,6.542258049766918,6.9818526532897405
WDR6,6.933100474931368,7.254556251909489,6.910492832288714,7.030115330908071,7.658925511492373,6.362820525534263,7.470862199413702,7.229780166733326,7.824640580853424,7.855491443101874,7.43379405875492,7.429615964201735,7.975561406273617,7.813139850890455,6.715618859074816,7.649615459063409,7.802839440935111,7.940166750482817,8.036173612553485,8.134426320220927,7.862327400517986,7.393175914348805,9.165660751498667
WDR60,6.955359305242994,7.207502459258789,7.635173946674924,7.582706526780788,7.387155717662981,6.692092375427572,7.017921907997263,7.255500733148386,7.962317654942308,7.512542955096859,5.053111336459563,6.068240861312821,7.102238193930738,7.347842793638155,6.017921907997263,7.495855026887171,6.525129251203973,7.726558779104974,6.683696454306515,7.6801836815924895,7.053111336459563,8.162894799374783,6.427941332509482
WDR61,7.896836335082966,7.760065550877477,7.847375522159552,8.097902746827872,7.717577734792552,7.582090349302025,7.582321459890104,7.779135605026268,7.619149019970211,7.665827477034888,7.600551570495259,7.259891081860533,7.452356725499963,7.615109799612746,7.7307569596989865,8.142831734438786,7.395847774294609,8.101910708445182,7.955758941330354,8.162832193079357,7.737450413994348,7.75624344938155,7.842105166244341
WDR62,6.483815777264256,5.581953750848818,2.9068905956085187,2.678071905112638,3.689299160535892,2.944858445807539,2.350497247084133,1.6780719051126378,2.070389327891398,2.6322682154995127,2.350497247084133,2.292781749227846,1.8875252707415875,2.6322682154995127,2.700439718141092,4.498250867527825,2.584962500721156,2.925999418556223,3.765534746362977,5.37851162325373,2.169925001442312,3.4195388915137843,3.4195388915137843
WDR7,8.669593751188334,8.929258408636972,8.677719641641009,8.285402218862249,7.7741281442935835,7.050936965225225,7.472487771462744,7.381975478557301,7.662490363913776,8.262094845370179,8.47937609116166,7.198690585668918,7.389738878676984,8.029011086659068,7.356672044212097,7.550746785383243,8.309248960816616,8.456970381121014,7.9092930858238235,8.245077275359671,8.75455350631966,7.931919390100041,8.812177305514448
WDR70,7.382840144475236,7.487840033823051,6.825276830054866,7.030115330908071,6.387155717662981,5.145677455195635,6.215290305651234,6.236492618381302,6.726558779104974,6.658211482751795,7.137503523749935,5.221103725367875,5.3957483281790335,6.3957483281790335,5.741466986401147,5.815063017192867,6.281698250098829,6.369815424283912,7.03121873061072,7.1799090900149345,7.253611151947168,6.5804470195986635,6.88508622529017
WDR73,6.730639955916791,6.4886435398537845,6.4950555283680185,6.809928865721431,7.11790278909403,6.731997786643742,6.531381460516312,6.447909748742077,6.563768278452033,6.087462841250339,6.2268938135713885,6.5109619192773796,5.8604662585171665,5.572889668420581,6.632268215499513,6.648177795724818,6.359310316890443,5.5576551547254205,6.978424465440858,6.79960542245267,6.972692654004264,6.467605550082998,7.452858964713811
